distrito,mean_meters,advertised_rent_time,advertised_sell_time,size_rent,size_sell,€/meter_rent,€/meter_sell,apartments,RB,PER,change_2014_2024_sell,change_2014_2024_rent,change_2021_2024_sell,change_2021_2024_rent,sell,rent,revaluation,PER_adjusted,norm_revaluation,norm_RB,inverse_PER,norm_PER
san-sebastian-de-los-reyes,80.0,1.6006436314363142,2.6414141414141414,41.0,77.0,16.232254509968527,3417.216364746623,32625,5.700167426596801,17.543344346940263,0.0369738427318216,0.0652925357786889,0.17650884495317398,0.298173288790959,273377.30917972984,1298.5803607974822,4734109.582847294,7.675078015379235,0.00042000532022252654,0.4232730433395165,0.057001674265968,0.4232730433395164
san-sebastian-de-los-reyes,100.0,1.5285714285714287,2.0326171875,21.0,64.0,16.690989767149297,3433.22542500785,32625,5.833927354342997,17.14111162621115,0.0369738427318216,0.0652925357786889,0.17650884495317398,0.298173288790959,343322.54250078497,1669.0989767149297,5569067.273729211,7.567524392138624,0.0004940819055220588,0.43320555364260566,0.05833927354342997,0.43320555364260566
san-sebastian-de-los-reyes,120.0,1.2228174603174602,2.134577922077922,14.0,77.0,13.559050871651815,3199.367266508479,32625,5.085649658389745,19.663171220422353,0.0369738427318216,0.0652925357786889,0.17650884495317398,0.298173288790959,383924.0719810175,1627.0861045982178,9383627.945858207,8.212777306539785,0.0008325057946543848,0.3776412598375883,0.050856496583897445,0.3776412598375883
tetuan,30.0,1.4380663970932956,1.974751984126984,79.0,56.0,38.699656457943725,5590.552318586498,80548,8.306797808713496,12.038333218500158,0.055431968222611004,0.0758380975110388,0.23968183369708002,0.369465889396565,167716.56955759492,1160.9896937383116,2227797.4254924743,5.316909873355272,0.00019764789021257197,0.6168316341892766,0.08306797808713495,0.6168316341892764
tetuan,50.0,1.5170587453482192,2.1518479284369114,209.0,118.0,30.63871942809145,5200.196769290513,80548,7.070206175818605,14.14385910583743,0.055431968222611004,0.0758380975110388,0.23968183369708002,0.369465889396565,260009.83846452564,1531.9359714045725,5429459.877221818,5.8852799099042254,0.00048169608127160814,0.5250069798148523,0.07070206175818604,0.5250069798148522
tetuan,80.0,1.4785997732426304,1.8541310541310543,245.0,156.0,24.825098245310006,5191.054200668679,80548,5.738741446878869,17.425423487999623,0.055431968222611004,0.0758380975110388,0.23968183369708002,0.369465889396565,415284.33605349436,1986.0078596248004,17551569.0765732,6.652333343182208,0.0015571571087250238,0.42613740533745503,0.0573874144687887,0.4261374053374551
tetuan,100.0,1.5287515964240104,1.9813583078491337,87.0,109.0,21.498884533547052,4836.767415229166,80548,5.333864382030478,18.748133217802653,0.055431968222611004,0.0758380975110388,0.23968183369708002,0.369465889396565,483676.7415229166,2149.8884533547052,27161137.85245259,6.92899070433214,0.0024097081408213598,0.39607275379456774,0.05333864382030477,0.39607275379456763
tetuan,120.0,1.770568652534113,2.3416733762748256,76.0,207.0,20.347291346499418,5712.6989483184825,80548,4.274118037147101,23.39663975839756,0.055431968222611004,0.0758380975110388,0.23968183369708002,0.369465889396565,685523.8737982179,2441.67496157993,104512584.38888876,7.7884630593988184,0.009272248710207978,0.3173799668996181,0.04274118037147101,0.31737996689961806
torrejon-de-ardoz,30.0,2.0,0.0,1.0,0.0,21.666666666666668,0.0,52840,0.0,0.0,0.0386139620243075,0.0693407584476672,0.157822617373913,0.341797866937532,0.0,650.0,0.0,-1.0,0.0,0.0,0.0,0.0
torrejon-de-ardoz,50.0,1.3899305555555554,1.61125,8.0,10.0,18.485957977823897,2867.9886948917137,52840,7.7347409398439915,12.928681228982052,0.0386139620243075,0.0693407584476672,0.157822617373913,0.341797866937532,143399.43474458568,924.2978988911949,953575.1943236722,6.5883218022807615,8.460020788265958e-05,0.5743528377385145,0.07734740939843991,0.5743528377385144
